noise_type,noise_label,amount,amount_level,param_label,feature,feature_group,model,rmse,r2,rmse_delta,rmse_pct
multiplicative,Multiplicative (Proportional),0.5,4,σ (relative),Deforestation,Human / Land Use,XGBoost,0.011217479417312003,0.9494770076502738,0.00028766013357580875,2.631883712879436
multiplicative,Multiplicative (Proportional),0.5,4,σ (relative),Urbanization,Human / Land Use,Linear Regression,0.002313382828650684,0.9978512122598767,0.002313382828650573,2086607187802382.8
multiplicative,Multiplicative (Proportional),0.5,4,σ (relative),Urbanization,Human / Land Use,XGBoost,0.011170069060843857,0.9499031731241832,0.0002402497771076626,2.1981129867824936
multiplicative,Multiplicative (Proportional),0.5,4,σ (relative),ClimateChange,Socio-Political,Linear Regression,0.0022430266934735203,0.9979799255013564,0.0022430266934734093,2023147904043326.2
multiplicative,Multiplicative (Proportional),0.5,4,σ (relative),ClimateChange,Socio-Political,XGBoost,0.011190760713029218,0.9497174005550524,0.00026094142929302365,2.3874267498760027
multiplicative,Multiplicative (Proportional),0.5,4,σ (relative),DamsQuality,Infrastructure,Linear Regression,0.0023261524954282034,0.9978274245544184,0.0023261524954280924,2098125073278932.2
multiplicative,Multiplicative (Proportional),0.5,4,σ (relative),DamsQuality,Infrastructure,XGBoost,0.011183287069007267,0.9497845396482848,0.0002534677852710724,2.3190482723555905
multiplicative,Multiplicative (Proportional),0.5,4,σ (relative),Siltation,Physical / Environmental,Linear Regression,0.002298508288724799,0.9978787558843961,0.002298508288724688,2073190765090060.2
multiplicative,Multiplicative (Proportional),0.5,4,σ (relative),Siltation,Physical / Environmental,XGBoost,0.01122735447305867,0.9493880149358297,0.0002975351893224759,2.7222333837231387
multiplicative,Multiplicative (Proportional),0.5,4,σ (relative),AgriculturalPractices,Human / Land Use,Linear Regression,0.0022168494568601425,0.9980268009135146,0.0022168494568600315,1999536762213359.5
multiplicative,Multiplicative (Proportional),0.5,4,σ (relative),AgriculturalPractices,Human / Land Use,XGBoost,0.011173409507508473,0.9498732053952476,0.0002435902237722786,2.2286756756787924
multiplicative,Multiplicative (Proportional),0.5,4,σ (relative),Encroachments,Human / Land Use,Linear Regression,0.0023157560920923,0.9978468011826053,0.002315756092092189,2088747805643275.5
multiplicative,Multiplicative (Proportional),0.5,4,σ (relative),Encroachments,Human / Land Use,XGBoost,0.0112264353366578,0.9493963013783275,0.0002966160529216059,2.713823945497223
multiplicative,Multiplicative (Proportional),0.5,4,σ (relative),IneffectiveDisasterPreparedness,Socio-Political,Linear Regression,0.0023050771215041123,0.9978666140889084,0.0023050771215040013,2079115670178416.0
multiplicative,Multiplicative (Proportional),0.5,4,σ (relative),IneffectiveDisasterPreparedness,Socio-Political,XGBoost,0.011158674228017428,0.9500053307381658,0.00022885494428123362,2.0938584466970527
multiplicative,Multiplicative (Proportional),0.5,4,σ (relative),DrainageSystems,Infrastructure,Linear Regression,0.0022646044770424567,0.997940872563689,0.0022646044770423457,2042610466717421.0
multiplicative,Multiplicative (Proportional),0.5,4,σ (relative),DrainageSystems,Infrastructure,XGBoost,0.011171404086595803,0.9498911974505638,0.0002415848028596082,2.21032751400649
multiplicative,Multiplicative (Proportional),0.5,4,σ (relative),CoastalVulnerability,Physical / Environmental,Linear Regression,0.0022975523432135054,0.9978805199607953,0.0022975523432133944,2072328528736305.8
multiplicative,Multiplicative (Proportional),0.5,4,σ (relative),CoastalVulnerability,Physical / Environmental,XGBoost,0.011224572749112016,0.9494130913917433,0.00029475346537582124,2.69678260659278
multiplicative,Multiplicative (Proportional),0.5,4,σ (relative),Landslides,Physical / Environmental,Linear Regression,0.0022468202959600894,0.9979730866704725,0.0022468202959599784,2026569628333013.8
multiplicative,Multiplicative (Proportional),0.5,4,σ (relative),Landslides,Physical / Environmental,XGBoost,0.011253135327792792,0.9491553121496028,0.0003233160440565975,2.9581096966323925
multiplicative,Multiplicative (Proportional),0.5,4,σ (relative),Watersheds,Physical / Environmental,Linear Regression,0.002317900455009165,0.9978428116627528,0.0023179004550090538,2090681961555635.8
multiplicative,Multiplicative (Proportional),0.5,4,σ (relative),Watersheds,Physical / Environmental,XGBoost,0.011159171610173544,0.9500008737551808,0.00022935232643734975,2.0984091363581
multiplicative,Multiplicative (Proportional),0.5,4,σ (relative),DeterioratingInfrastructure,Infrastructure,Linear Regression,0.002231371525981113,0.9980008642948938,0.002231371525981002,2012635266029632.8
multiplicative,Multiplicative (Proportional),0.5,4,σ (relative),DeterioratingInfrastructure,Infrastructure,XGBoost,0.011104070018823003,0.9504934245719747,0.0001742507350868082,1.5942691325747447
multiplicative,Multiplicative (Proportional),0.5,4,σ (relative),PopulationScore,Human / Land Use,Linear Regression,0.0021861294585557673,0.9980811092243829,0.0021861294585556563,1971828175256925.2
multiplicative,Multiplicative (Proportional),0.5,4,σ (relative),PopulationScore,Human / Land Use,XGBoost,0.011218568700627379,0.9494671950136524,0.00028874941689118437,2.6418498732257145
multiplicative,Multiplicative (Proportional),0.5,4,σ (relative),WetlandLoss,Physical / Environmental,Linear Regression,0.0023076549062551162,0.9978618398584643,0.002307654906255005,2081440760571340.5
multiplicative,Multiplicative (Proportional),0.5,4,σ (relative),WetlandLoss,Physical / Environmental,XGBoost,0.011236623864241096,0.9493044091401872,0.0003068045805049019,2.807041658606686
multiplicative,Multiplicative (Proportional),0.5,4,σ (relative),InadequatePlanning,Socio-Political,Linear Regression,0.00224593065610131,0.9979746914858587,0.002245930656101199,2025767197839930.5
multiplicative,Multiplicative (Proportional),0.5,4,σ (relative),InadequatePlanning,Socio-Political,XGBoost,0.011219726487186795,0.9494567642317973,0.0002899072034506008,2.6524427890769333
multiplicative,Multiplicative (Proportional),0.5,4,σ (relative),PoliticalFactors,Socio-Political,Linear Regression,0.0022458947922724577,0.9979747561670526,0.0022458947922723467,2025734849660399.2
multiplicative,Multiplicative (Proportional),0.5,4,σ (relative),PoliticalFactors,Socio-Political,XGBoost,0.011146138523507168,0.950117596112892,0.00021631923977097345,1.9791657497289192
bias,Systematic Bias,0.05,0,b (shift),MonsoonIntensity,Physical / Environmental,Linear Regression,0.000558640371795609,0.999874696518366,0.000558640371795498,503878130652948.8
bias,Systematic Bias,0.05,0,b (shift),MonsoonIntensity,Physical / Environmental,XGBoost,0.011818567301163272,0.9439173963784857,0.0008887480174270771,8.131406333035654
bias,Systematic Bias,0.05,0,b (shift),TopographyDrainage,Physical / Environmental,Linear Regression,0.0005622166769457406,0.9998730870468406,0.0005622166769456297,507103858768339.1
bias,Systematic Bias,0.05,0,b (shift),TopographyDrainage,Physical / Environmental,XGBoost,0.01175117033365006,0.9445552097304872,0.0008213510499138661,7.514772464134463
bias,Systematic Bias,0.05,0,b (shift),RiverManagement,Infrastructure,Linear Regression,0.0005556185544831214,0.9998760484440816,0.0005556185544830105,501152535197509.1
bias,Systematic Bias,0.05,0,b (shift),RiverManagement,Infrastructure,XGBoost,0.01177605172430341,0.9443201686344393,0.0008462324405672152,7.742419326424064
bias,Systematic Bias,0.05,0,b (shift),Deforestation,Human / Land Use,Linear Regression,0.000555643381269304,0.9998760373667427,0.0005556433812691931,501174928270483.06
bias,Systematic Bias,0.05,0,b (shift),Deforestation,Human / Land Use,XGBoost,0.011823514992666137,0.943870430025302,0.0008936957089299424,8.176674158371318
bias,Systematic Bias,0.05,0,b (shift),Urbanization,Human / Land Use,Linear Regression,0.0005596056736667109,0.9998742631082725,0.0005596056736666,504748806183905.06
bias,Systematic Bias,0.05,0,b (shift),Urbanization,Human / Land Use,XGBoost,0.011836474127833972,0.9437473212353912,0.0009066548440977776,8.295240941878147
bias,Systematic Bias,0.05,0,b (shift),ClimateChange,Socio-Political,Linear Regression,0.000557430313890174,0.9998752387643656,0.0005574303138900631,502786691963308.94
bias,Systematic Bias,0.05,0,b (shift),ClimateChange,Socio-Political,XGBoost,0.011764756026545954,0.9444269346231179,0.0008349367428097595,7.639071801051307
bias,Systematic Bias,0.05,0,b (shift),DamsQuality,Infrastructure,Linear Regression,0.0005606824585591283,0.999873778760629,0.0005606824585590174,505720036309939.06
bias,Systematic Bias,0.05,0,b (shift),DamsQuality,Infrastructure,XGBoost,0.011877141714109175,0.9433601129167982,0.0009473224303729808,8.667320161300534
bias,Systematic Bias,0.05,0,b (shift),Siltation,Physical / Environmental,Linear Regression,0.000558557164571109,0.9998747338424799,0.0005585571645709981,503803080042834.25
bias,Systematic Bias,0.05,0,b (shift),Siltation,Physical / Environmental,XGBoost,0.011706370369953272,0.94497715744884,0.0007765510862170772,7.104884957911443
bias,Systematic Bias,0.05,0,b (shift),AgriculturalPractices,Human / Land Use,Linear Regression,0.0005602983009912611,0.9998739516650325,0.0005602983009911502,505373536832017.4
bias,Systematic Bias,0.05,0,b (shift),AgriculturalPractices,Human / Land Use,XGBoost,0.011750646242598264,0.9445601551903251,0.0008208269588620698,7.509977407252085
bias,Systematic Bias,0.05,0,b (shift),Encroachments,Human / Land Use,Linear Regression,0.000558054753103014,0.9998749590901488,0.0005580547531029031,503349918824734.94
bias,Systematic Bias,0.05,0,b (shift),Encroachments,Human / Land Use,XGBoost,0.011807837366819184,0.9440191835871816,0.0008780180830829896,8.033235136737343
bias,Systematic Bias,0.05,0,b (shift),IneffectiveDisasterPreparedness,Socio-Political,Linear Regression,0.0005556666366569747,0.9998760269900892,0.0005556666366568637,501195903985556.1
bias,Systematic Bias,0.05,0,b (shift),IneffectiveDisasterPreparedness,Socio-Political,XGBoost,0.011735927010026504,0.9446989596201211,0.0008061077262903095,7.375306996061821
bias,Systematic Bias,0.05,0,b (shift),DrainageSystems,Infrastructure,Linear Regression,0.0005599622999307308,0.9998741027976529,0.0005599622999306198,505070473188884.5
bias,Systematic Bias,0.05,0,b (shift),DrainageSystems,Infrastructure,XGBoost,0.011788267003019607,0.9442045955321144,0.0008584477192834124,7.854180357408113
bias,Systematic Bias,0.05,0,b (shift),CoastalVulnerability,Physical / Environmental,Linear Regression,0.0005606863385828207,0.9998737770136755,0.0005606863385827097,505723535983760.9
bias,Systematic Bias,0.05,0,b (shift),CoastalVulnerability,Physical / Environmental,XGBoost,0.011823578267869284,0.9438698292531207,0.000893758984133089,8.177253081055252
bias,Systematic Bias,0.05,0,b (shift),Landslides,Physical / Environmental,Linear Regression,0.0005568117045958865,0.9998755155187277,0.0005568117045957755,502228723526820.3
bias,Systematic Bias,0.05,0,b (shift),Landslides,Physical / Environmental,XGBoost,0.011778171879741816,0.9443001176824106,0.0008483525960056217,7.761817226639682
bias,Systematic Bias,0.05,0,b (shift),Watersheds,Physical / Environmental,Linear Regression,0.000558545177468577,0.9998747392190547,0.0005585451774684661,503792268008615.6
bias,Systematic Bias,0.05,0,b (shift),Watersheds,Physical / Environmental,XGBoost,0.011749005426835239,0.944575636929503,0.0008191861430990443,7.494965120951368
bias,Systematic Bias,0.05,0,b (shift),DeterioratingInfrastructure,Infrastructure,Linear Regression,0.0005574004434299601,0.9998752521349182,0.0005574004434298492,502759749636162.1
bias,Systematic Bias,0.05,0,b (shift),DeterioratingInfrastructure,Infrastructure,XGBoost,0.0118093257516413,0.9440050698682643,0.0008795064679051057,8.046852789357919
bias,Systematic Bias,0.05,0,b (shift),PopulationScore,Human / Land Use,Linear Regression,0.0005601793440148242,0.9998740051820145,0.0005601793440147133,505266240936587.3
bias,Systematic Bias,0.05,0,b (shift),PopulationScore,Human / Land Use,XGBoost,0.011764844625412782,0.9444260975927286,0.0008350253416765877,7.639882417078233
bias,Systematic Bias,0.05,0,b (shift),WetlandLoss,Physical / Environmental,Linear Regression,0.0005569714413894014,0.9998754440848696,0.0005569714413892905,502372801686897.0
bias,Systematic Bias,0.05,0,b (shift),WetlandLoss,Physical / Environmental,XGBoost,0.011788819801822982,0.944199362471817,0.0008590005180867874,7.859238069608329
bias,Systematic Bias,0.05,0,b (shift),InadequatePlanning,Socio-Political,Linear Regression,0.000558307408462146,0.9998748458417358,0.0005583074084620351,503577806955429.4
bias,Systematic Bias,0.05,0,b (shift),InadequatePlanning,Socio-Political,XGBoost,0.011736327381560548,0.9446951863621548,0.0008065080978243537,7.3789701081742045
bias,Systematic Bias,0.05,0,b (shift),PoliticalFactors,Socio-Political,Linear Regression,0.0005621400923243172,0.9998731216204094,0.0005621400923242063,507034781562630.6
bias,Systematic Bias,0.05,0,b (shift),PoliticalFactors,Socio-Political,XGBoost,0.011793229612133162,0.9441576082921419,0.0008634103283969678,7.899584668172336
bias,Systematic Bias,0.1,1,b (shift),MonsoonIntensity,Physical / Environmental,Linear Regression,0.0011172807435912559,0.9994987860734639,0.001117280743591145,1007756261306031.9
bias,Systematic Bias,0.1,1,b (shift),MonsoonIntensity,Physical / Environmental,XGBoost,0.011818567301163272,0.9439173963784857,0.0008887480174270771,8.131406333035654
bias,Systematic Bias,0.1,1,b (shift),TopographyDrainage,Physical / Environmental,Linear Regression,0.001124433353891466,0.9994923481873625,0.0011244333538913552,1014207717536764.8
bias,Systematic Bias,0.1,1,b (shift),TopographyDrainage,Physical / Environmental,XGBoost,0.01175117033365006,0.9445552097304872,0.0008213510499138661,7.514772464134463
bias,Systematic Bias,0.1,1,b (shift),RiverManagement,Infrastructure,Linear Regression,0.0011112371089662264,0.9995041937763266,0.0011112371089661156,1002305070395103.6
bias,Systematic Bias,0.1,1,b (shift),RiverManagement,Infrastructure,XGBoost,0.01177605172430341,0.9443201686344393,0.0008462324405672152,7.742419326424064
bias,Systematic Bias,0.1,1,b (shift),Deforestation,Human / Land Use,Linear Regression,0.0011112867625386474,0.9995041494669707,0.0011112867625385366,1002349856541101.8
bias,Systematic Bias,0.1,1,b (shift),Deforestation,Human / Land Use,XGBoost,0.011823514992666137,0.943870430025302,0.0008936957089299424,8.176674158371318
bias,Systematic Bias,0.1,1,b (shift),Urbanization,Human / Land Use,Linear Regression,0.0011192113473334094,0.99949705243309,0.0011192113473332986,1009497612367899.1
bias,Systematic Bias,0.1,1,b (shift),Urbanization,Human / Land Use,XGBoost,0.011836474127833972,0.9437473212353912,0.0009066548440977776,8.295240941878147
bias,Systematic Bias,0.1,1,b (shift),ClimateChange,Socio-Political,Linear Regression,0.001114860627780393,0.9995009550574623,0.0011148606277802823,1005573383926758.6
bias,Systematic Bias,0.1,1,b (shift),ClimateChange,Socio-Political,XGBoost,0.011764756026545954,0.9444269346231179,0.0008349367428097595,7.639071801051307
bias,Systematic Bias,0.1,1,b (shift),DamsQuality,Infrastructure,Linear Regression,0.0011213649171182428,0.999495115042516,0.001121364917118132,1011440072619965.8
bias,Systematic Bias,0.1,1,b (shift),DamsQuality,Infrastructure,XGBoost,0.011877141714109175,0.9433601129167982,0.0009473224303729808,8.667320161300534
bias,Systematic Bias,0.1,1,b (shift),Siltation,Physical / Environmental,Linear Regression,0.0011171143291422592,0.9994989353699198,0.0011171143291421484,1007606160085805.9
bias,Systematic Bias,0.1,1,b (shift),Siltation,Physical / Environmental,XGBoost,0.011706370369953272,0.94497715744884,0.0007765510862170772,7.104884957911443
bias,Systematic Bias,0.1,1,b (shift),AgriculturalPractices,Human / Land Use,Linear Regression,0.0011205966019825625,0.9994958066601296,0.0011205966019824517,1010747073664171.2
bias,Systematic Bias,0.1,1,b (shift),AgriculturalPractices,Human / Land Use,XGBoost,0.011750646242598264,0.9445601551903251,0.0008208269588620698,7.509977407252085
bias,Systematic Bias,0.1,1,b (shift),Encroachments,Human / Land Use,Linear Regression,0.0011161095062061227,0.9994998363605953,0.001116109506206012,1006699837649655.5
bias,Systematic Bias,0.1,1,b (shift),Encroachments,Human / Land Use,XGBoost,0.011807837366819184,0.9440191835871816,0.0008780180830829896,8.033235136737343
bias,Systematic Bias,0.1,1,b (shift),IneffectiveDisasterPreparedness,Socio-Political,Linear Regression,0.001111333273314046,0.9995041079603566,0.0011113332733139352,1002391807971299.8
bias,Systematic Bias,0.1,1,b (shift),IneffectiveDisasterPreparedness,Socio-Political,XGBoost,0.011735927010026504,0.9446989596201211,0.0008061077262903095,7.375306996061821
bias,Systematic Bias,0.1,1,b (shift),DrainageSystems,Infrastructure,Linear Regression,0.0011199245998615044,0.9994964111906115,0.0011199245998613936,1010140946377907.9
bias,Systematic Bias,0.1,1,b (shift),DrainageSystems,Infrastructure,XGBoost,0.011788267003019607,0.9442045955321144,0.0008584477192834124,7.854180357408113
bias,Systematic Bias,0.1,1,b (shift),CoastalVulnerability,Physical / Environmental,Linear Regression,0.0011213726771656257,0.9994951080547019,0.0011213726771655149,1011447071967607.8
bias,Systematic Bias,0.1,1,b (shift),CoastalVulnerability,Physical / Environmental,XGBoost,0.011823578267869284,0.9438698292531207,0.000893758984133089,8.177253081055252
bias,Systematic Bias,0.1,1,b (shift),Landslides,Physical / Environmental,Linear Regression,0.001113623409191759,0.9995020620749107,0.0011136234091916482,1004457447053728.2
bias,Systematic Bias,0.1,1,b (shift),Landslides,Physical / Environmental,XGBoost,0.011778171879741816,0.9443001176824106,0.0008483525960056217,7.761817226639682
bias,Systematic Bias,0.1,1,b (shift),Watersheds,Physical / Environmental,Linear Regression,0.001117090354937191,0.9994989568762187,0.0011170903549370802,1007584536017364.8
bias,Systematic Bias,0.1,1,b (shift),Watersheds,Physical / Environmental,XGBoost,0.011749005426835239,0.944575636929503,0.0008191861430990443,7.494965120951368
bias,Systematic Bias,0.1,1,b (shift),DeterioratingInfrastructure,Infrastructure,Linear Regression,0.001114800886859905,0.9995010085396729,0.0011148008868597941,1005519499272410.8
bias,Systematic Bias,0.1,1,b (shift),DeterioratingInfrastructure,Infrastructure,XGBoost,0.0118093257516413,0.9440050698682643,0.0008795064679051057,8.046852789357919
bias,Systematic Bias,0.1,1,b (shift),PopulationScore,Human / Land Use,Linear Regression,0.0011203586880296908,0.9994960207280582,0.00112035868802958,1010532481873313.1
bias,Systematic Bias,0.1,1,b (shift),PopulationScore,Human / Land Use,XGBoost,0.011764844625412782,0.9444260975927286,0.0008350253416765877,7.639882417078233
bias,Systematic Bias,0.1,1,b (shift),WetlandLoss,Physical / Environmental,Linear Regression,0.0011139428827788426,0.9995017763394786,0.0011139428827787318,1004745603373930.0
bias,Systematic Bias,0.1,1,b (shift),WetlandLoss,Physical / Environmental,XGBoost,0.011788819801822982,0.944199362471817,0.0008590005180867874,7.859238069608329
bias,Systematic Bias,0.1,1,b (shift),InadequatePlanning,Socio-Political,Linear Regression,0.0011166148169242808,0.9994993833669434,0.00111661481692417,1007155613910948.6
bias,Systematic Bias,0.1,1,b (shift),InadequatePlanning,Socio-Political,XGBoost,0.011736327381560548,0.9446951863621548,0.0008065080978243537,7.3789701081742045
bias,Systematic Bias,0.1,1,b (shift),PoliticalFactors,Socio-Political,Linear Regression,0.0011242801846486786,0.9994924864816377,0.0011242801846485678,1014069563125401.4
bias,Systematic Bias,0.1,1,b (shift),PoliticalFactors,Socio-Political,XGBoost,0.011793229612133162,0.9441576082921419,0.0008634103283969678,7.899584668172336
bias,Systematic Bias,0.25,2,b (shift),MonsoonIntensity,Physical / Environmental,Linear Regression,0.0027932018589782604,0.9968674129591489,0.0027932018589781494,2519390653265338.5
bias,Systematic Bias,0.25,2,b (shift),MonsoonIntensity,Physical / Environmental,XGBoost,0.011818567301163272,0.9439173963784857,0.0008887480174270771,8.131406333035654
bias,Systematic Bias,0.25,2,b (shift),TopographyDrainage,Physical / Environmental,Linear Regression,0.0028110833847287565,0.9968271761710159,0.0028110833847286455,2535519293842144.0
bias,Systematic Bias,0.25,2,b (shift),TopographyDrainage,Physical / Environmental,XGBoost,0.01175117033365006,0.9445552097304872,0.0008213510499138661,7.514772464134463
bias,Systematic Bias,0.25,2,b (shift),RiverManagement,Infrastructure,Linear Regression,0.0027780927724156542,0.9969012111020408,0.0027780927724155432,2505762675987988.0
bias,Systematic Bias,0.25,2,b (shift),RiverManagement,Infrastructure,XGBoost,0.01177605172430341,0.9443201686344393,0.0008462324405672152,7.742419326424064
bias,Systematic Bias,0.25,2,b (shift),Deforestation,Human / Land Use,Linear Regression,0.0027782169063467342,0.9969009341685666,0.002778216906346623,2505874641353008.5
bias,Systematic Bias,0.25,2,b (shift),Deforestation,Human / Land Use,XGBoost,0.011823514992666137,0.943870430025302,0.0008936957089299424,8.176674158371318
bias,Systematic Bias,0.25,2,b (shift),Urbanization,Human / Land Use,Linear Regression,0.002798028368333608,0.9968565777068121,0.002798028368333497,2523744030919974.0
bias,Systematic Bias,0.25,2,b (shift),Urbanization,Human / Land Use,XGBoost,0.011836474127833972,0.9437473212353912,0.0009066548440977776,8.295240941878147
bias,Systematic Bias,0.25,2,b (shift),ClimateChange,Socio-Political,Linear Regression,0.002787151569451044,0.9968809691091394,0.002787151569450933,2513933459817102.0
bias,Systematic Bias,0.25,2,b (shift),ClimateChange,Socio-Political,XGBoost,0.011764756026545954,0.9444269346231179,0.0008349367428097595,7.639071801051307
bias,Systematic Bias,0.25,2,b (shift),DamsQuality,Infrastructure,Linear Regression,0.002803412292795697,0.9968444690157244,0.002803412292795586,2528600181550145.0
bias,Systematic Bias,0.25,2,b (shift),DamsQuality,Infrastructure,XGBoost,0.011877141714109175,0.9433601129167982,0.0009473224303729808,8.667320161300534
bias,Systematic Bias,0.25,2,b (shift),Siltation,Physical / Environmental,Linear Regression,0.0027927858228556524,0.9968683460619991,0.0027927858228555414,2519015400214668.5
bias,Systematic Bias,0.25,2,b (shift),Siltation,Physical / Environmental,XGBoost,0.011706370369953272,0.94497715744884,0.0007765510862170772,7.104884957911443
bias,Systematic Bias,0.25,2,b (shift),AgriculturalPractices,Human / Land Use,Linear Regression,0.0028014915049565233,0.9968487916258099,0.0028014915049564123,2526867684160683.0
bias,Systematic Bias,0.25,2,b (shift),AgriculturalPractices,Human / Land Use,XGBoost,0.011750646242598264,0.9445601551903251,0.0008208269588620698,7.509977407252085
bias,Systematic Bias,0.25,2,b (shift),Encroachments,Human / Land Use,Linear Regression,0.0027902737655153428,0.99687397725372,0.0027902737655152317,2516749594124320.5
bias,Systematic Bias,0.25,2,b (shift),Encroachments,Human / Land Use,XGBoost,0.011807837366819184,0.9440191835871816,0.0008780180830829896,8.033235136737343
bias,Systematic Bias,0.25,2,b (shift),IneffectiveDisasterPreparedness,Socio-Political,Linear Regression,0.0027783331832851458,0.9969006747522288,0.0027783331832850347,2505979519928426.5
bias,Systematic Bias,0.25,2,b (shift),IneffectiveDisasterPreparedness,Socio-Political,XGBoost,0.011735927010026504,0.9446989596201211,0.0008061077262903095,7.375306996061821
bias,Systematic Bias,0.25,2,b (shift),DrainageSystems,Infrastructure,Linear Regression,0.002799811499653763,0.9968525699413221,0.002799811499653652,2525352365944921.5
bias,Systematic Bias,0.25,2,b (shift),DrainageSystems,Infrastructure,XGBoost,0.011788267003019607,0.9442045955321144,0.0008584477192834124,7.854180357408113
bias,Systematic Bias,0.25,2,b (shift),CoastalVulnerability,Physical / Environmental,Linear Regression,0.002803431692914153,0.9968444253418868,0.002803431692914042,2528617679919249.0
bias,Systematic Bias,0.25,2,b (shift),CoastalVulnerability,Physical / Environmental,XGBoost,0.011823578267869284,0.9438698292531207,0.000893758984133089,8.177253081055252
bias,Systematic Bias,0.25,2,b (shift),Landslides,Physical / Environmental,Linear Regression,0.0027840585229794855,0.9968878879681916,0.0027840585229793745,2511143617634550.0
bias,Systematic Bias,0.25,2,b (shift),Landslides,Physical / Environmental,XGBoost,0.011778171879741816,0.9443001176824106,0.0008483525960056217,7.761817226639682
bias,Systematic Bias,0.25,2,b (shift),Watersheds,Physical / Environmental,Linear Regression,0.002792725887342987,0.9968684804763668,0.002792725887342876,2518961340043570.5
bias,Systematic Bias,0.25,2,b (shift),Watersheds,Physical / Environmental,XGBoost,0.011749005426835239,0.944575636929503,0.0008191861430990443,7.494965120951368
bias,Systematic Bias,0.25,2,b (shift),DeterioratingInfrastructure,Infrastructure,Linear Regression,0.0027870022171498517,0.9968813033729556,0.0027870022171497407,2513798748181257.0
bias,Systematic Bias,0.25,2,b (shift),DeterioratingInfrastructure,Infrastructure,XGBoost,0.0118093257516413,0.9440050698682643,0.0008795064679051057,8.046852789357919
bias,Systematic Bias,0.25,2,b (shift),PopulationScore,Human / Land Use,Linear Regression,0.0028008967200743463,0.9968501295503638,0.0028008967200742352,2526331204683540.0
bias,Systematic Bias,0.25,2,b (shift),PopulationScore,Human / Land Use,XGBoost,0.011764844625412782,0.9444260975927286,0.0008350253416765877,7.639882417078233
bias,Systematic Bias,0.25,2,b (shift),WetlandLoss,Physical / Environmental,Linear Regression,0.0027848572069471703,0.9968861021217409,0.0027848572069470593,2511864008435032.5
bias,Systematic Bias,0.25,2,b (shift),WetlandLoss,Physical / Environmental,XGBoost,0.011788819801822982,0.944199362471817,0.0008590005180867874,7.859238069608329
bias,Systematic Bias,0.25,2,b (shift),InadequatePlanning,Socio-Political,Linear Regression,0.002791537042310847,0.996871146043396,0.002791537042310736,2517889034777652.0
bias,Systematic Bias,0.25,2,b (shift),InadequatePlanning,Socio-Political,XGBoost,0.011736327381560548,0.9446951863621548,0.0008065080978243537,7.3789701081742045
bias,Systematic Bias,0.25,2,b (shift),PoliticalFactors,Socio-Political,Linear Regression,0.0028107004616217527,0.9968280405102352,0.0028107004616216417,2535173907813704.0
bias,Systematic Bias,0.25,2,b (shift),PoliticalFactors,Socio-Political,XGBoost,0.011793229612133162,0.9441576082921419,0.0008634103283969678,7.899584668172336
bias,Systematic Bias,0.5,3,b (shift),MonsoonIntensity,Physical / Environmental,Linear Regression,0.0055864037179566145,0.9874696518365954,0.0055864037179565035,5038781306530861.0
bias,Systematic Bias,0.5,3,b (shift),MonsoonIntensity,Physical / Environmental,XGBoost,0.01370380382240556,0.9245983641903366,0.0027739845386693662,25.379967103363864
bias,Systematic Bias,0.5,3,b (shift),TopographyDrainage,Physical / Environmental,Linear Regression,0.0056221667694576075,0.9873087046840632,0.0056221667694574965,5071038587684473.0
bias,Systematic Bias,0.5,3,b (shift),TopographyDrainage,Physical / Environmental,XGBoost,0.013698688583950198,0.9246546442374225,0.002768869300214003,25.333166343693716
bias,Systematic Bias,0.5,3,b (shift),RiverManagement,Infrastructure,Linear Regression,0.005556185544831407,0.9876048444081625,0.005556185544831296,5011525351976165.0
bias,Systematic Bias,0.5,3,b (shift),RiverManagement,Infrastructure,XGBoost,0.013814425577507602,0.923376115632479,0.002884606293771408,26.39207674790894
bias,Systematic Bias,0.5,3,b (shift),Deforestation,Human / Land Use,Linear Regression,0.005556433812693454,0.9876037366742664,0.005556433812693343,5011749282706104.0
bias,Systematic Bias,0.5,3,b (shift),Deforestation,Human / Land Use,XGBoost,0.013823886854703834,0.9232711227665183,0.0028940675709676397,26.478640642065088
bias,Systematic Bias,0.5,3,b (shift),Urbanization,Human / Land Use,Linear Regression,0.0055960567366673125,0.9874263108272481,0.0055960567366672015,5047488061840134.0
bias,Systematic Bias,0.5,3,b (shift),Urbanization,Human / Land Use,XGBoost,0.01377834453905829,0.9237758512376463,0.002848525255322096,26.061961148440606
bias,Systematic Bias,0.5,3,b (shift),ClimateChange,Socio-Political,Linear Regression,0.005574303138902185,0.9875238764365569,0.005574303138902074,5027866919634391.0
bias,Systematic Bias,0.5,3,b (shift),ClimateChange,Socio-Political,XGBoost,0.01369103158795857,0.9247388505242746,0.0027612123042223755,25.263110327277953
bias,Systematic Bias,0.5,3,b (shift),DamsQuality,Infrastructure,Linear Regression,0.005606824585591488,0.9873778760628975,0.005606824585591377,5057200363100475.0
bias,Systematic Bias,0.5,3,b (shift),DamsQuality,Infrastructure,XGBoost,0.01385224146252983,0.9229560379449873,0.0029224221787936353,26.73806494808439
bias,Systematic Bias,0.5,3,b (shift),Siltation,Physical / Environmental,Linear Regression,0.005585571645711344,0.9874733842479964,0.005585571645711233,5038030800429472.0
